##TITLE=No Description
##DATA TYPE=INFRARED SPECTRUM
##XUNITS=1/CM
##YUNITS=%T
399.264912  	78.863519 
401.193728  	84.900722 
403.122544  	91.004557 
405.051360  	89.597491 
406.980176  	86.547685 
408.908992  	85.208234 
410.837808  	85.173829 
412.766624  	90.699331 
414.695440  	94.134497 
416.624256  	91.343644 
418.553072  	79.900875 
420.481888  	89.830270 
422.410704  	99.455903 
424.339520  	105.665393 
426.268336  	112.989379 
428.197152  	108.690925 
430.125968  	96.862339 
432.054784  	93.851112 
433.983600  	100.613409 
435.912416  	105.183839 
437.841232  	108.257730 
439.770048  	108.535936 
441.698864  	101.432813 
443.627680  	101.333097 
445.556496  	103.643526 
447.485312  	104.512411 
449.414128  	103.421031 
451.342944  	104.533138 
453.271760  	105.258070 
455.200576  	106.600871 
457.129392  	112.100929 
459.058208  	113.562440 
460.987024  	109.311673 
462.915840  	104.712421 
464.844656  	104.922939 
466.773472  	105.159677 
468.702288  	102.728722 
470.631104  	102.924549 
472.559920  	103.716473 
474.488736  	103.648802 
476.417552  	101.018205 
478.346368  	104.197748 
480.275184  	109.430301 
482.204000  	111.473443 
484.132816  	109.340041 
486.061632  	107.779069 
487.990448  	103.456220 
489.919264  	102.366547 
491.848080  	103.387642 
493.776896  	105.545108 
495.705712  	104.931472 
497.634528  	103.085839 
499.563344  	107.389303 
501.492160  	110.729715 
503.420976  	107.273491 
505.349792  	106.234057 
507.278608  	103.141639 
509.207424  	102.631706 
511.136240  	102.805843 
513.065056  	104.541836 
514.993872  	103.045307 
516.922688  	100.149938 
518.851504  	99.639141 
520.780320  	97.993857 
522.709136  	97.037714 
524.637952  	97.494050 
526.566768  	94.861529 
528.495584  	91.545724 
530.424400  	88.004825 
532.353216  	86.635892 
534.282032  	83.868075 
536.210848  	81.636777 
538.139664  	79.765074 
540.068480  	79.516647 
541.997296  	78.349896 
543.926112  	77.270314 
545.854928  	75.270354 
547.783744  	74.182915 
549.712560  	73.923878 
551.641376  	72.904924 
553.570192  	71.731164 
555.499008  	71.185738 
557.427824  	70.089435 
559.356640  	69.687882 
561.285456  	69.083992 
563.214272  	68.758479 
565.143088  	68.415307 
567.071904  	66.821143 
569.000720  	65.428181 
570.929536  	65.450097 
572.858352  	65.260581 
574.787168  	64.711132 
576.715984  	64.435727 
578.644800  	63.868344 
580.573616  	63.440920 
582.502432  	62.948195 
584.431248  	61.855960 
586.360064  	60.942461 
588.288880  	60.089587 
590.217696  	59.487360 
592.146512  	58.913583 
594.075328  	58.378856 
596.004144  	57.466612 
597.932960  	56.880756 
599.861776  	56.505456 
601.790592  	56.266936 
603.719408  	56.327184 
605.648224  	56.899299 
607.577040  	57.688690 
609.505856  	58.424455 
611.434672  	58.951403 
613.363488  	59.206415 
615.292304  	59.435676 
617.221120  	59.828016 
619.149936  	59.705822 
621.078752  	59.269140 
623.007568  	58.918730 
624.936384  	58.416546 
626.865200  	57.812505 
628.794016  	57.317038 
630.722832  	56.886956 
632.651648  	56.567872 
634.580464  	56.377334 
636.509280  	56.357641 
638.438096  	56.066857 
640.366912  	55.531484 
642.295728  	54.949942 
644.224544  	54.602299 
646.153360  	54.327374 
648.082176  	54.045790 
650.010992  	53.947607 
651.939808  	53.851560 
653.868624  	53.697046 
655.797440  	53.589040 
657.726256  	53.464540 
659.655072  	53.391038 
661.583888  	53.308662 
663.512704  	53.141441 
665.441520  	52.853266 
667.370336  	52.602456 
669.299152  	53.032633 
671.227968  	53.103873 
673.156784  	53.155229 
675.085600  	53.202236 
677.014416  	53.384599 
678.943232  	53.567829 
680.872048  	53.838465 
682.800864  	54.147307 
684.729680  	54.352231 
686.658496  	54.553182 
688.587312  	54.747727 
690.516128  	54.828947 
692.444944  	54.898938 
694.373760  	54.968627 
696.302576  	54.955426 
698.231392  	54.862055 
700.160208  	54.782409 
702.089024  	54.738643 
704.017840  	54.767982 
705.946656  	54.875654 
707.875472  	55.083435 
709.804288  	55.369499 
711.733104  	55.798476 
713.661920  	56.325441 
715.590736  	56.869722 
717.519552  	57.387430 
719.448368  	57.979444 
721.377184  	58.641947 
723.306000  	59.213968 
725.234816  	59.712491 
727.163632  	60.144607 
729.092448  	60.519347 
731.021264  	60.843810 
732.950080  	61.101010 
734.878896  	61.359008 
736.807712  	61.541695 
738.736528  	61.688735 
740.665344  	61.815280 
742.594160  	61.890663 
744.522976  	61.871803 
746.451792  	61.777903 
748.380608  	61.590593 
750.309424  	61.316203 
752.238240  	60.977237 
754.167056  	60.640696 
756.095872  	60.382551 
758.024688  	60.196122 
759.953504  	60.056912 
761.882320  	60.148812 
763.811136  	60.498521 
765.739952  	61.021221 
767.668768  	61.686756 
769.597584  	62.510345 
771.526400  	63.421954 
773.455216  	64.396063 
775.384032  	65.306550 
777.312848  	66.063180 
779.241664  	66.685112 
781.170480  	67.233745 
783.099296  	67.711764 
785.028112  	68.091506 
786.956928  	68.433448 
788.885744  	68.800719 
790.814560  	69.131136 
792.743376  	69.470488 
794.672192  	69.814460 
796.601008  	70.170455 
798.529824  	70.541184 
800.458640  	70.855734 
802.387456  	71.137391 
804.316272  	71.531694 
806.245088  	71.856463 
808.173904  	72.049655 
810.102720  	72.212559 
812.031536  	72.363116 
813.960352  	72.529399 
815.889168  	72.701353 
817.817984  	72.818683 
819.746800  	72.918517 
821.675616  	73.012117 
823.604432  	73.107647 
825.533248  	73.169370 
827.462064  	73.184807 
829.390880  	73.074909 
831.319696  	72.856298 
833.248512  	72.541519 
835.177328  	72.092415 
837.106144  	71.543648 
839.034960  	70.984997 
840.963776  	70.455683 
842.892592  	69.977692 
844.821408  	69.599228 
846.750224  	69.275220 
848.679040  	68.997129 
850.607856  	68.789551 
852.536672  	68.665299 
854.465488  	68.587874 
856.394304  	68.473744 
858.323120  	68.375352 
860.251936  	68.356413 
862.180752  	68.613063 
864.109568  	69.315473 
866.038384  	70.461742 
867.967200  	71.839252 
869.896016  	73.358898 
871.824832  	74.842828 
873.753648  	76.195979 
875.682464  	77.348750 
877.611280  	78.261944 
879.540096  	78.928702 
881.468912  	79.364192 
883.397728  	79.528667 
885.326544  	79.525803 
887.255360  	79.401175 
889.184176  	79.133966 
891.112992  	78.764467 
893.041808  	78.371945 
894.970624  	77.895564 
896.899440  	77.363350 
898.828256  	76.867058 
900.757072  	76.357393 
902.685888  	75.772085 
904.614704  	75.100328 
906.543520  	74.331423 
908.472336  	73.511401 
910.401152  	72.665806 
912.329968  	71.747776 
914.258784  	70.768652 
916.187600  	69.746065 
918.116416  	68.671233 
920.045232  	67.663396 
921.974048  	66.916052 
923.902864  	66.499355 
925.831680  	66.386571 
927.760496  	66.560870 
929.689312  	66.981910 
931.618128  	67.568280 
933.546944  	68.275057 
935.475760  	69.141374 
937.404576  	70.097129 
939.333392  	71.077362 
941.262208  	72.072510 
943.191024  	73.093295 
945.119840  	74.020254 
947.048656  	74.729772 
948.977472  	75.190733 
950.906288  	75.334799 
952.835104  	75.092732 
954.763920  	74.531908 
956.692736  	73.709111 
958.621552  	72.673756 
960.550368  	71.401130 
962.479184  	69.853248 
964.408000  	68.130016 
966.336816  	66.222183 
968.265632  	64.123302 
970.194448  	61.895996 
972.123264  	59.528043 
974.052080  	56.985889 
975.980896  	54.175421 
977.909712  	51.039574 
979.838528  	47.527997 
981.767344  	43.693704 
983.696160  	39.665404 
985.624976  	35.715411 
987.553792  	32.125692 
989.482608  	29.107527 
991.411424  	26.754265 
993.340240  	25.026905 
995.269056  	23.879510 
997.197872  	23.251623 
999.126688  	22.981398 
1001.055504  	22.946554 
1002.984320  	23.089650 
1004.913136  	23.337162 
1006.841952  	23.592156 
1008.770768  	23.791149 
1010.699584  	23.955868 
1012.628400  	24.166186 
1014.557216  	24.516938 
1016.486032  	25.086595 
1018.414848  	25.862013 
1020.343664  	26.871047 
1022.272480  	28.111843 
1024.201296  	29.534089 
1026.130112  	31.116182 
1028.058928  	32.809441 
1029.987744  	34.464217 
1031.916560  	35.921888 
1033.845376  	37.116923 
1035.774192  	38.060702 
1037.703008  	38.848697 
1039.631824  	39.628147 
1041.560640  	40.528400 
1043.489456  	41.656533 
1045.418272  	42.995973 
1047.347088  	44.534035 
1049.275904  	46.247357 
1051.204720  	48.148231 
